STATIONS_ID	DAY	TEMPERATURE_AVERAGE
73	19920422	11.0
73	19920423	9.8
73	19920424	11.8
73	19920425	16.3
73	19920426	16.2
73	19920427	13.6
73	19920428	13.4
73	19920429	7.4
73	19920430	10.0
73	19920501	13.1
73	19920502	15.0
73	19920503	10.0
73	19920504	10.8
73	19920505	14.0
73	19920506	13.2
73	19920507	13.5
73	19920508	16.2
73	19920509	12.7
73	19920510	13.7
73	19920511	10.8
73	19920512	11.9
73	19920513	15.8
73	19920514	19.5
73	19920515	20.5
73	19920516	19.6
73	19920517	16.2
73	19920518	14.4
73	19920519	14.3
73	19920520	15.9
73	19920521	17.0
73	19920522	17.2
73	19920523	20.0
73	19920524	20.4
73	19920525	20.4
73	19920526	18.5
73	19920527	18.2
73	19920528	16.4
73	19920529	17.9
73	19920530	17.6
73	19920531	20.1
73	19920601	20.0
73	19920602	22.6
73	19920603	18.6
73	19920604	18.4
73	19920605	18.6
73	19920606	16.4
73	19920607	16.0
73	19920608	15.5
73	19920609	15.0
73	19920610	13.7
73	19920611	15.0
73	19920612	15.3
73	19920613	19.2
73	19920614	16.7
73	19920615	18.7
73	19920616	19.3
73	19920617	17.7
73	19920618	18.0
73	19920619	17.8
73	19920620	20.2
73	19920621	18.0
73	19920622	19.8
73	19920623	19.9
73	19920624	18.1
73	19920625	16.2
73	19920626	17.9
73	19920627	18.3
73	19920628	18.3
73	19920629	20.4
73	19920630	20.8
73	19920701	22.4
73	19920702	19.5
73	19920703	20.5
73	19920704	17.0
73	19920705	15.5
73	19920706	17.4
73	19920707	16.0
73	19920708	18.4
73	19920709	20.8
73	19920710	18.6
73	19920711	15.6
73	19920712	16.0
73	19920713	17.0
73	19920714	19.5
73	19920715	18.0
73	19920716	18.8
73	19920717	21.4
73	19920718	19.9
73	19920719	20.4
73	19920720	22.8
73	19920721	25.2
73	19920722	20.5
73	19920723	19.6
73	19920724	21.1
73	19920725	21.3
73	19920726	20.6
73	19920727	23.8
73	19920728	17.4
73	19920729	19.8
73	19920730	24.2
73	19920731	25.3
73	19920801	22.6
73	19920802	22.9
73	19920803	25.6
73	19920804	19.7
73	19920805	20.7
73	19920806	22.3
73	19920807	24.8
73	19920808	26.1
73	19920809	26.8
73	19920810	20.7
73	19920811	18.4
73	19920812	18.7
73	19920813	19.1
73	19920814	17.1
73	19920815	15.0
73	19920816	17.1
73	19920817	20.4
73	19920818	22.5
73	19920819	23.7
73	19920820	24.8
73	19920821	23.8
73	19920822	20.4
73	19920823	18.1
73	19920824	18.1
73	19920825	21.6
73	19920826	23.1
73	19920827	21.6
73	19920828	22.6
73	19920829	24.1
73	19920830	18.5
73	19920831	20.0
73	19920901	11.9
73	19920902	13.8
73	19920903	18.1
73	19920904	11.0
73	19920905	10.7
73	19920906	9.3
73	19920907	12.3
73	19920908	14.2
73	19920909	13.1
73	19920910	16.0
73	19920911	18.2
73	19920912	14.2
73	19920913	15.0
73	19920914	13.8
73	19920915	13.2
73	19920916	14.5
73	19920917	13.5
73	19920918	12.5
73	19920919	13.2
73	19920920	13.6
73	19920921	14.6
73	19920922	15.5
73	19920923	15.6
73	19920924	13.8
73	19920925	15.0
73	19920926	14.3
73	19920927	15.0
73	19920928	17.2
73	19920929	13.7
73	19920930	13.0
73	19921001	12.1
73	19921002	11.7
73	19921003	13.3
73	19921004	13.7
73	19921005	16.2
73	19921006	14.8
73	19921007	11.9
73	19921008	9.6
73	19921009	11.8
73	19921010	9.8
73	19921011	8.2
73	19921012	5.5
73	19921013	3.6
73	19921014	4.2
73	19921015	9.7
73	19921016	5.9
73	19921017	4.3
73	19921018	3.0
73	19921019	2.6
73	19921020	5.4
73	19921021	5.5
73	19921022	4.7
73	19921023	6.0
73	19921024	5.4
73	19921025	4.2
73	19921026	6.3
73	19921027	4.0
73	19921028	7.6
73	19921029	6.5
73	19921030	5.2
73	19921031	3.9
73	19921101	4.8
73	19921102	5.2
73	19921103	5.8
73	19921104	4.2
73	19921105	7.7
73	19921106	8.9
73	19921107	6.7
73	19921108	5.3
73	19921109	3.1
73	19921110	6.2
73	19921111	8.1
73	19921112	4.3
73	19921113	2.3
73	19921114	1.2
73	19921115	2.4
73	19921116	4.8
73	19921117	3.6
73	19921118	2.7
73	19921119	3.6
73	19921120	1.8
73	19921121	0.4
73	19921122	9.6
73	19921123	10.4
73	19921124	5.1
73	19921125	4.2
73	19921126	7.8
73	19921127	3.1
73	19921128	5.4
73	19921129	4.6
73	19921130	4.6
73	19921201	1.8
73	19921202	1.8
73	19921203	5.4
73	19921204	5.2
73	19921205	2.9
73	19921206	1.1
73	19921207	1.2
73	19921208	2.4
73	19921209	2.9
73	19921210	1.7
73	19921211	2.0
73	19921212	2.6
73	19921213	3.4
73	19921214	3.0
73	19921215	0.2
73	19921216	0.2
73	19921217	-0.4
73	19921218	-0.4
73	19921219	-1.0
73	19921220	-0.4
73	19921221	2.2
73	19921222	2.0
73	19921223	1.0
73	19921224	-2.7
73	19921225	-4.9
73	19921226	-6.1
73	19921227	-7.0
73	19921228	-6.1
73	19921229	-8.1
73	19921230	-7.9
73	19921231	-7.4
73	19930101	-8.3
73	19930102	-10.8
73	19930103	-7.5
73	19930104	-2.9
73	19930105	-5.9
73	19930106	-2.7
73	19930107	1.8
73	19930108	3.4
73	19930109	1.4
73	19930110	1.6
73	19930111	7.4
73	19930112	7.9
73	19930113	1.8
73	19930114	4.6
73	19930115	1.5
73	19930116	3.9
73	19930117	1.1
73	19930118	1.5
73	19930119	1.9
73	19930120	5.9
73	19930121	8.4
73	19930122	8.9
73	19930123	6.9
73	19930124	10.8
73	19930125	3.4
73	19930126	0.7
73	19930127	0.6
73	19930128	0.1
73	19930129	0.7
73	19930130	-5.9
73	19930131	-8.3
73	19930201	-9.1
73	19930202	-7.6
73	19930203	-7.6
73	19930204	-6.2
73	19930205	-5.2
73	19930206	-2.3
73	19930207	1.1
73	19930208	-0.6
73	19930209	0.4
73	19930210	-1.6
73	19930211	-2.7
73	19930212	-3.4
73	19930213	-2.6
73	19930214	-2.7
73	19930215	0.0
73	19930216	-1.2
73	19930217	1.0
73	19930218	1.1
73	19930219	2.4
73	19930220	2.5
73	19930221	-1.0
73	19930222	-5.1
73	19930223	-5.7
73	19930224	-4.1
73	19930225	-3.4
73	19930226	-7.1
73	19930227	-9.2
73	19930228	-7.0
73	19930301	3.6
73	19930302	3.2
73	19930303	-0.7
73	19930304	-3.7
73	19930305	-2.9
73	19930306	0.8
73	19930307	1.7
73	19930308	-1.4
73	19930309	-1.1
73	19930310	-0.6
73	19930311	1.6
73	19930312	1.6
73	19930313	2.4
73	19930314	3.3
73	19930315	4.6
73	19930316	9.0
73	19930317	9.8
73	19930318	11.2
73	19930319	8.0
73	19930320	5.6
73	19930321	10.0
73	19930322	10.3
73	19930323	8.2
73	19930324	5.3
73	19930325	2.9
73	19930326	0.1
73	19930327	-0.2
73	19930328	0.4
73	19930329	0.5
73	19930330	1.0
73	19930331	2.7
73	19930401	9.4
73	19930402	7.7
73	19930403	7.5
73	19930404	7.6
73	19930405	5.1
73	19930406	6.9
73	19930407	6.5
73	19930408	6.3
73	19930409	5.6
73	19930410	8.0
73	19930411	4.9
73	19930412	5.1
73	19930413	7.1
73	19930414	9.1
73	19930415	8.4
73	19930416	9.8
73	19930417	9.1
73	19930418	10.4
73	19930419	10.7
73	19930420	12.7
73	19930421	14.6
73	19930422	15.6
73	19930423	15.0
73	19930424	17.2
73	19930425	17.7
73	19930426	17.8
73	19930427	19.3
73	19930428	19.2
73	19930429	19.0
73	19930430	17.7
73	19930501	16.3
73	19930502	14.8
73	19930503	14.8
73	19930504	12.8
73	19930505	12.4
73	19930506	16.3
73	19930507	16.7
73	19930508	18.1
73	19930509	18.7
73	19930510	19.7
73	19930511	20.1
73	19930512	17.4
73	19930513	17.5
73	19930514	16.4
73	19930515	15.2
73	19930516	13.5
73	19930517	18.4
73	19930518	19.9
73	19930519	20.0
73	19930520	21.6
73	19930521	12.6
73	19930522	11.5
73	19930523	13.8
73	19930524	17.5
73	19930525	19.4
73	19930526	22.4
73	19930527	20.4
73	19930528	15.8
73	19930529	15.7
73	19930530	17.6
73	19930531	17.1
73	19930601	17.3
73	19930602	18.7
73	19930603	14.7
73	19930604	16.4
73	19930605	19.6
73	19930606	21.3
73	19930607	21.5
73	19930608	20.2
73	19930609	22.6
73	19930610	22.4
73	19930611	19.8
73	19930612	12.0
73	19930613	14.6
73	19930614	15.1
73	19930615	13.6
73	19930616	16.7
73	19930617	14.4
73	19930618	16.2
73	19930619	21.5
73	19930620	17.8
73	19930621	16.6
73	19930622	17.8
73	19930623	16.9
73	19930624	13.6
73	19930625	13.4
73	19930626	13.1
73	19930627	14.6
73	19930628	12.8
73	19930629	15.8
73	19930630	17.3
73	19930701	19.2
73	19930702	20.0
73	19930703	20.5
73	19930704	22.0
73	19930705	22.5
73	19930706	14.1
73	19930707	15.0
73	19930708	16.2
73	19930709	19.4
73	19930710	17.2
73	19930711	10.8
73	19930712	11.7
73	19930713	11.7
73	19930714	14.3
73	19930715	16.8
73	19930716	19.2
73	19930717	18.2
73	19930718	17.8
73	19930719	17.0
73	19930720	15.0
73	19930721	14.9
73	19930722	14.4
73	19930723	17.0
73	19930724	19.0
73	19930725	17.5
73	19930726	14.5
73	19930727	16.8
73	19930728	16.5
73	19930729	19.2
73	19930730	22.4
73	19930731	17.0
73	19930801	16.6
73	19930802	20.3
73	19930803	22.6
73	19930804	23.9
73	19930805	19.6
73	19930806	17.9
73	19930807	15.1
73	19930808	18.6
73	19930809	17.0
73	19930810	14.2
73	19930811	16.0
73	19930812	19.4
73	19930813	19.1
73	19930814	21.6
73	19930815	22.4
73	19930816	22.8
73	19930817	20.6
73	19930818	17.4
73	19930819	18.2
73	19930820	19.8
73	19930821	20.2
73	19930822	23.9
73	19930823	18.4
73	19930824	12.0
73	19930825	13.2
73	19930826	13.4
73	19930827	12.8
73	19930828	12.0
73	19930829	10.5
73	19930830	12.9
73	19930831	12.2
73	19930901	13.2
73	19930902	12.5
73	19930903	12.5
73	19930904	10.9
73	19930905	9.2
73	19930906	9.6
73	19930907	12.8
73	19930908	16.4
73	19930909	18.2
73	19930910	14.5
73	19930911	13.9
73	19930912	12.8
73	19930913	15.9
73	19930914	13.2
73	19930915	14.9
73	19930916	13.5
73	19930917	12.1
73	19930918	11.5
73	19930919	12.5
73	19930920	13.8
73	19930921	17.2
73	19930922	19.3
73	19930923	17.5
73	19930924	18.3
73	19930925	16.8
73	19930926	11.0
73	19930927	9.6
73	19930928	12.6
73	19930929	10.4
73	19930930	8.9
73	19931001	10.9
73	19931002	15.3
73	19931003	10.1
73	19931004	10.8
73	19931005	13.9
73	19931006	13.0
73	19931007	12.0
73	19931008	14.5
73	19931009	10.0
73	19931010	10.3
73	19931011	12.4
73	19931012	13.5
73	19931013	12.3
73	19931014	13.0
73	19931015	11.2
73	19931016	9.1
73	19931017	7.5
73	19931018	5.7
73	19931019	6.5
73	19931020	5.8
73	19931021	5.9
73	19931022	5.4
73	19931023	7.9
73	19931024	6.9
73	19931025	5.9
73	19931026	5.1
73	19931027	3.0
73	19931028	3.8
73	19931029	2.0
73	19931030	3.6
73	19931031	4.4
73	19931101	4.4
73	19931102	5.0
73	19931103	6.6
73	19931104	6.4
73	19931105	5.4
73	19931106	8.5
73	19931107	8.2
73	19931108	8.2
73	19931109	6.5
73	19931110	4.9
73	19931111	6.7
73	19931112	3.6
73	19931113	2.2
73	19931114	4.9
73	19931115	3.2
73	19931116	1.6
73	19931117	0.8
73	19931118	-2.6
73	19931119	-4.4
73	19931120	-4.9
73	19931121	-3.6
73	19931122	-4.4
73	19931123	-3.9
73	19931124	-2.9
73	19931125	-1.9
73	19931126	-3.9
73	19931127	-5.1
73	19931128	-4.2
73	19931129	-5.4
73	19931130	-5.9
73	19931201	-3.2
73	19931202	0.4
73	19931203	2.9
73	19931204	0.2
73	19931205	0.6
73	19931206	-0.8
73	19931207	0.6
73	19931208	2.1
73	19931209	9.6
73	19931210	6.1
73	19931211	3.0
73	19931212	2.1
73	19931213	1.3
73	19931214	3.0
73	19931215	2.1
73	19931216	3.8
73	19931217	3.2
73	19931218	5.6
73	19931219	3.0
73	19931220	9.6
73	19931221	7.3
73	19931222	4.5
73	19931223	4.4
73	19931224	2.0
73	19931225	1.2
73	19931226	-0.6
73	19931227	-0.8
73	19931228	-2.3
73	19931229	-2.8
73	19931230	1.2
73	19931231	4.5
73	19940101	3.0
73	19940102	0.0
73	19940103	4.7
73	19940104	4.9
73	19940105	5.2
73	19940106	4.2
73	19940107	6.8
73	19940108	4.8
73	19940109	3.2
73	19940110	4.2
73	19940111	3.6
73	19940112	4.9
73	19940113	6.9
73	19940114	5.0
73	19940115	1.5
73	19940116	-1.1
73	19940117	-0.7
73	19940118	-4.1
73	19940119	-4.3
73	19940120	-3.2
73	19940121	-1.3
73	19940122	-1.2
73	19940123	4.0
73	19940124	4.7
73	19940125	7.8
73	19940126	4.2
73	19940127	6.5
73	19940128	1.6
73	19940129	0.4
73	19940130	4.2
73	19940131	3.6
73	19940201	0.4
73	19940202	2.0
73	19940203	4.7
73	19940204	3.3
73	19940205	2.9
73	19940206	1.4
73	19940207	3.1
73	19940208	2.6
73	19940209	0.8
73	19940210	1.4
73	19940211	1.0
73	19940212	-0.2
73	19940213	-5.0
73	19940214	-4.8
73	19940215	-3.1
73	19940216	-4.2
73	19940217	-8.0
73	19940218	-4.4
73	19940219	-4.1
73	19940220	-2.8
73	19940221	0.4
73	19940222	2.9
73	19940223	3.3
73	19940224	4.6
73	19940225	4.2
73	19940226	4.2
73	19940227	6.2
73	19940228	7.6
73	19940301	7.9
73	19940302	6.2
73	19940303	6.1
73	19940304	2.9
73	19940305	3.6
73	19940306	4.7
73	19940307	7.8
73	19940308	9.2
73	19940309	9.0
73	19940310	6.8
73	19940311	7.9
73	19940312	9.4
73	19940313	9.7
73	19940314	9.8
73	19940315	10.5
73	19940316	6.5
73	19940317	3.4
73	19940318	4.0
73	19940319	9.5
73	19940320	4.4
73	19940321	5.2
73	19940322	6.4
73	19940323	11.4
73	19940324	13.6
73	19940325	14.0
73	19940326	6.2
73	19940327	2.9
73	19940328	6.2
73	19940329	9.9
73	19940330	11.6
73	19940331	12.0
73	19940401	9.8
73	19940402	5.3
73	19940403	3.6
73	19940404	7.6
73	19940405	4.1
73	19940406	3.7
73	19940407	3.8
73	19940408	4.9
73	19940409	4.0
73	19940410	1.9
73	19940411	1.4
73	19940412	1.4
73	19940413	3.1
73	19940414	6.1
73	19940415	7.6
73	19940416	11.5
73	19940417	12.7
73	19940418	5.6
73	19940419	6.3
73	19940420	9.6
73	19940421	11.0
73	19940422	10.6
73	19940423	12.8
73	19940424	13.7
73	19940425	14.6
73	19940426	10.2
73	19940427	12.0
73	19940428	14.0
73	19940429	15.2
73	19940430	16.2
73	19940501	13.0
73	19940502	10.0
73	19940503	13.2
73	19940504	13.0
73	19940505	10.2
73	19940506	10.0
73	19940507	12.0
73	19940508	13.8
73	19940509	14.6
73	19940510	11.9
73	19940511	12.6
73	19940512	14.8
73	19940513	15.1
73	19940514	18.0
73	19940515	16.4
73	19940516	20.1
73	19940517	16.8
73	19940518	19.3
73	19940519	13.3
73	19940520	12.8
73	19940521	14.8
73	19940522	16.3
73	19940523	16.5
73	19940524	18.8
73	19940525	16.0
73	19940526	14.3
73	19940527	11.8
73	19940528	14.0
73	19940529	13.4
73	19940530	11.8
73	19940531	14.0
73	19940601	17.1
73	19940602	21.5
73	19940603	17.5
73	19940604	14.0
73	19940605	9.4
73	19940606	12.0
73	19940607	14.1
73	19940608	18.3
73	19940609	11.0
73	19940610	11.4
73	19940611	12.0
73	19940612	12.6
73	19940613	16.0
73	19940614	14.4
73	19940615	18.0
73	19940616	16.8
73	19940617	13.8
73	19940618	18.2
73	19940619	21.0
73	19940620	18.1
73	19940621	18.4
73	19940622	21.2
73	19940623	19.0
73	19940624	20.6
73	19940625	23.6
73	19940626	25.1
73	19940627	25.7
73	19940628	24.7
73	19940629	24.1
73	19940630	21.8
73	19940701	23.2
73	19940702	23.0
73	19940703	23.2
73	19940704	24.6
73	19940705	20.9
73	19940706	23.2
73	19940707	17.8
73	19940708	17.9
73	19940709	17.8
73	19940710	19.0
73	19940711	21.3
73	19940712	21.4
73	19940713	23.7
73	19940714	22.4
73	19940715	20.7
73	19940716	22.5
73	19940717	24.5
73	19940718	21.7
73	19940719	19.4
73	19940720	21.2
73	19940721	21.7
73	19940722	22.0
73	19940723	23.3
73	19940724	23.6
73	19940725	23.6
73	19940726	23.4
73	19940727	24.0
73	19940728	24.7
73	19940729	24.0
73	19940730	24.2
73	19940731	24.4
73	19940801	26.4
73	19940802	23.1
73	19940803	24.3
73	19940804	24.9
73	19940805	24.6
73	19940806	24.4
73	19940807	24.0
73	19940808	21.1
73	19940809	21.2
73	19940810	23.2
73	19940811	20.2
73	19940812	18.3
73	19940813	17.2
73	19940814	16.0
73	19940815	14.4
73	19940816	15.3
73	19940817	19.7
73	19940818	15.3
73	19940819	15.2
73	19940820	17.4
73	19940821	19.3
73	19940822	19.6
73	19940823	20.9
73	19940824	19.1
73	19940825	14.6
73	19940826	16.1
73	19940827	17.8
73	19940828	19.0
73	19940829	15.2
73	19940830	17.4
73	19940831	20.1
73	19940901	19.6
73	19940902	16.6
73	19940903	14.5
73	19940904	14.2
73	19940905	16.2
73	19940906	16.2
73	19940907	18.7
73	19940908	19.4
73	19940909	13.0
73	19940910	13.6
73	19940911	15.8
73	19940912	19.4
73	19940913	15.9
73	19940914	17.1
73	19940915	12.1
73	19940916	11.5
73	19940917	9.0
73	19940918	9.3
73	19940919	8.9
73	19940920	9.4
73	19940921	11.6
73	19940922	12.0
73	19940923	15.0
73	19940924	17.7
73	19940925	15.6
73	19940926	17.2
73	19940927	16.0
73	19940928	14.0
73	19940929	12.5
73	19940930	13.9
73	19941001	13.9
73	19941002	13.6
73	19941003	14.9
73	19941004	6.4
73	19941005	4.4
73	19941006	3.0
73	19941007	2.4
73	19941008	4.4
73	19941009	3.7
73	19941010	5.2
73	19941011	5.4
73	19941012	6.4
73	19941013	5.6
73	19941014	8.8
73	19941015	8.6
73	19941016	8.6
73	19941017	5.8
73	19941018	3.5
73	19941019	3.7
73	19941020	6.0
73	19941021	8.3
73	19941022	8.0
73	19941023	6.4
73	19941024	7.4
73	19941025	7.7
73	19941026	8.9
73	19941027	6.5
73	19941028	6.6
73	19941029	5.6
73	19941030	12.0
73	19941031	11.3
73	19941101	8.3
73	19941102	7.1
73	19941103	7.6
73	19941104	9.1
73	19941105	13.8
73	19941106	8.1
73	19941107	7.3
73	19941108	8.6
73	19941109	6.8
73	19941110	6.7
73	19941111	7.0
73	19941112	6.1
73	19941113	5.6
73	19941114	8.9
73	19941115	10.4
73	19941116	7.7
73	19941117	7.8
73	19941118	6.6
73	19941119	5.1
73	19941120	7.4
73	19941121	8.6
73	19941122	6.2
73	19941123	3.9
73	19941124	8.0
73	19941125	7.4
73	19941126	6.0
73	19941127	6.7
73	19941128	6.2
73	19941129	5.5
73	19941130	3.8
73	19941201	1.0
73	19941202	-1.6
73	19941203	-2.2
73	19941204	1.4
73	19941205	4.8
73	19941206	2.4
73	19941207	-0.8
73	19941208	2.7
73	19941209	6.1
73	19941210	7.5
73	19941211	9.8
73	19941212	9.9
73	19941213	9.7
73	19941214	2.4
73	19941215	-3.6
73	19941216	-2.0
73	19941217	-0.2
73	19941218	-1.5
73	19941219	0.6
73	19941220	-0.5
73	19941221	-0.5
73	19941222	-0.3
73	19941223	-4.2
73	19941224	-5.2
73	19941225	-3.0
73	19941226	-1.8
73	19941227	3.6
73	19941228	9.7
73	19941229	5.4
73	19941230	6.0
73	19941231	4.6
73	19950101	1.2
73	19950102	-0.6
73	19950103	-2.2
73	19950104	-8.0
73	19950105	-9.1
73	19950106	-6.8
73	19950107	-6.6
73	19950108	-8.4
73	19950109	-4.8
73	19950110	2.9
73	19950111	0.4
73	19950112	-0.7
73	19950113	-3.0
73	19950114	-4.5
73	19950115	-2.2
73	19950116	-4.2
73	19950117	-3.7
73	19950118	-4.5
73	19950119	-2.6
73	19950120	-2.5
73	19950121	-1.2
73	19950122	0.8
73	19950123	4.2
73	19950124	3.9
73	19950125	6.2
73	19950126	8.9
73	19950127	0.3
73	19950128	5.6
73	19950129	8.1
73	19950130	4.7
73	19950131	-1.2
73	19950201	-0.6
73	19950202	2.1
73	19950203	0.2
73	19950204	1.8
73	19950205	5.6
73	19950206	7.4
73	19950207	6.6
73	19950208	8.1
73	19950209	3.7
73	19950210	1.4
73	19950211	4.0
73	19950212	3.7
73	19950213	4.1
73	19950214	4.0
73	19950215	2.5
73	19950216	5.5
73	19950217	6.4
73	19950218	4.2
73	19950219	6.4
73	19950220	9.8
73	19950221	10.4
73	19950222	3.2
73	19950223	1.4
73	19950224	3.4
73	19950225	5.0
73	19950226	3.2
73	19950227	2.0
73	19950228	2.9
73	19950301	3.4
73	19950302	1.9
73	19950303	5.6
73	19950304	2.1
73	19950305	1.2
73	19950306	2.3
73	19950307	0.0
73	19950308	0.8
73	19950309	2.0
73	19950310	3.0
73	19950311	3.8
73	19950312	3.4
73	19950313	4.2
73	19950314	0.8
73	19950315	2.1
73	19950316	2.0
73	19950317	6.1
73	19950318	7.5
73	19950319	5.9
73	19950320	3.5
73	19950321	2.1
73	19950322	2.9
73	19950323	3.8
73	19950324	6.6
73	19950325	7.0
73	19950326	6.6
73	19950327	4.9
73	19950328	-0.2
73	19950329	-0.9
73	19950330	0.4
73	19950331	1.1
73	19950401	5.0
73	19950402	12.2
73	19950403	11.6
73	19950404	10.9
73	19950405	9.9
73	19950406	12.3
73	19950407	12.8
73	19950408	4.4
73	19950409	4.2
73	19950410	5.3
73	19950411	6.8
73	19950412	6.8
73	19950413	4.8
73	19950414	3.5
73	19950415	3.6
73	19950416	6.3
73	19950417	7.5
73	19950418	11.2
73	19950419	13.9
73	19950420	7.1
73	19950421	13.9
73	19950422	19.1
73	19950423	18.3
73	19950424	18.9
73	19950425	14.2
73	19950426	10.2
73	19950427	11.9
73	19950428	10.8
73	19950429	11.9
73	19950430	12.7
73	19950501	12.5
73	19950502	11.7
73	19950503	11.1
73	19950504	12.8
73	19950505	14.6
73	19950506	16.3
73	19950507	16.4
73	19950508	15.6
73	19950509	11.4
73	19950510	11.0
73	19950511	12.3
73	19950512	14.6
73	19950513	10.0
73	19950514	6.5
73	19950515	7.0
73	19950516	11.8
73	19950517	14.3
73	19950518	14.5
73	19950519	9.0
73	19950520	8.6
73	19950521	11.2
73	19950522	12.6
73	19950523	14.3
73	19950524	17.2
73	19950525	19.2
73	19950526	19.8
73	19950527	16.3
73	19950528	17.9
73	19950529	22.5
73	19950530	18.4
73	19950531	17.7
73	19950601	16.2
73	19950602	10.2
73	19950603	12.8
73	19950604	15.0
73	19950605	14.6
73	19950606	13.6
73	19950607	14.8
73	19950608	17.0
73	19950609	11.7
73	19950610	13.5
73	19950611	12.5
73	19950612	12.8
73	19950613	13.7
73	19950614	12.4
73	19950615	13.5
73	19950616	12.9
73	19950617	16.1
73	19950618	15.0
73	19950619	17.0
73	19950620	20.2
73	19950621	20.4
73	19950622	14.9
73	19950623	12.1
73	19950624	13.7
73	19950625	14.9
73	19950626	18.6
73	19950627	19.8
73	19950628	19.8
73	19950629	19.5
73	19950630	21.2
73	19950701	22.9
73	19950702	22.4
73	19950703	18.9
73	19950704	18.2
73	19950705	18.7
73	19950706	17.9
73	19950707	20.3
73	19950708	22.4
73	19950709	23.6
73	19950710	24.4
73	19950711	24.9
73	19950712	21.5
73	19950713	23.8
73	19950714	23.6
73	19950715	20.0
73	19950716	18.3
73	19950717	19.4
73	19950718	21.2
73	19950719	20.9
73	19950720	22.4
73	19950721	24.7
73	19950722	26.3
73	19950723	17.2
73	19950724	19.0
73	19950725	20.2
73	19950726	23.1
73	19950727	24.7
73	19950728	18.0
73	19950729	19.4
73	19950730	20.3
73	19950731	22.5
73	19950801	21.6
73	19950802	20.9
73	19950803	19.6
73	19950804	19.6
73	19950805	20.7
73	19950806	21.8
73	19950807	21.7
73	19950808	16.9
73	19950809	15.7
73	19950810	17.2
73	19950811	20.2
73	19950812	20.2
73	19950813	21.0
73	19950814	17.6
73	19950815	17.6
73	19950816	14.1
73	19950817	16.3
73	19950818	20.0
73	19950819	20.2
73	19950820	17.6
73	19950821	19.0
73	19950822	21.3
73	19950823	21.3
73	19950824	19.7
73	19950825	18.4
73	19950826	17.9
73	19950827	15.1
73	19950828	11.2
73	19950829	10.6
73	19950830	10.5
73	19950831	10.3
73	19950901	10.1
73	19950902	10.9
73	19950903	13.5
73	19950904	9.5
73	19950905	11.3
73	19950906	13.4
73	19950907	16.5
73	19950908	16.4
73	19950909	12.9
73	19950910	14.0
73	19950911	16.7
73	19950912	17.2
73	19950913	16.7
73	19950914	13.6
73	19950915	13.2
73	19950916	12.9
73	19950917	12.9
73	19950918	13.9
73	19950919	14.5
73	19950920	13.3
73	19950921	11.7
73	19950922	12.0
73	19950923	11.4
73	19950924	11.3
73	19950925	12.4
73	19950926	11.9
73	19950927	14.5
73	19950928	7.8
73	19950929	7.6
73	19950930	8.6
73	19951001	8.9
73	19951002	13.2
73	19951003	12.9
73	19951004	13.2
73	19951005	13.5
73	19951006	13.7
73	19951007	14.4
73	19951008	13.3
73	19951009	13.9
73	19951010	14.1
73	19951011	13.6
73	19951012	12.8
73	19951013	12.1
73	19951014	11.8
73	19951015	10.5
73	19951016	10.3
73	19951017	10.9
73	19951018	12.2
73	19951019	13.2
73	19951020	10.5
73	19951021	8.1
73	19951022	4.8
73	19951023	5.4
73	19951024	3.7
73	19951025	5.8
73	19951026	8.7
73	19951027	10.0
73	19951028	11.1
73	19951029	12.3
73	19951030	12.6
73	19951031	11.5
73	19951101	7.5
73	19951102	4.8
73	19951103	3.9
73	19951104	0.4
73	19951105	-0.6
73	19951106	-1.5
73	19951107	0.8
73	19951108	1.5
73	19951109	3.6
73	19951110	2.0
73	19951111	2.4
73	19951112	1.4
73	19951113	2.2
73	19951114	5.0
73	19951115	7.1
73	19951116	8.5
73	19951117	5.7
73	19951118	0.6
73	19951119	1.3
73	19951120	-1.7
73	19951121	-4.5
73	19951122	-4.4
73	19951123	-0.1
73	19951124	0.5
73	19951125	-1.4
73	19951126	-2.0
73	19951127	-1.2
73	19951128	-0.2
73	19951129	1.0
73	19951130	2.0
73	19951201	0.0
73	19951202	0.6
73	19951203	0.4
73	19951204	-0.2
73	19951205	-2.3
73	19951206	-3.8
73	19951207	-1.0
73	19951208	0.3
73	19951209	-0.9
73	19951210	-1.8
73	19951211	-0.6
73	19951212	-1.0
